Tipo convocatoria;Id convocatoria;ccaa;prv;circunscripcion;municipio;distrito;candidatura;votos;votos validos;votos censo;votos candidaturas;tipo de representante;representantes
4;202305;;;;;;AGRUPACION INDEPENDIENTE NAVARREDONDA Y SAN MAMES;65;0;0;0;Concejales;4
4;202305;;;;;;LANESTOSA ZUREKIN;65;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN LANTZ;64;0;0;0;Concejales;5
4;202305;;;;;;PSOE-IU BERCEO;64;0;0;0;Concejales;4
4;202305;;;;;;UNIDOS POR TODOLELLA;64;0;0;0;Concejales;3
4;202305;;;;;;CANDIDATURA INDEPENDIENTE LA LOSA UNIDA;64;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES 'RESOLVAMOS';64;0;0;0;Concejales;0
4;202305;;;;;;HACEMOS NAVA;64;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES X EL RUBIO;64;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE TREVIANA;63;0;0;0;Concejales;4
4;202305;;;;;;VECINOS UNIDOS;63;0;0;0;Concejales;1
4;202305;;;;;;CUALICION PER BALEARES;63;0;0;0;Concejales;0
4;202305;;;;;;ALTZAGAREN ALDEKO TALDEA;62;0;0;0;Concejales;5
4;202305;;;;;;UNZUÉ/UNTZUE 1;62;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE LUZAIDE;61;0;0;0;Concejales;7
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DEMANDA JUVENTUD;61;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE ELECTORES DEL PINO DEL RIO;61;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACIÓ D'ELECTORS 'LA MATA EN MOVIMENT';61;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN DE ELECTORES POR SAN JUAN DE GREDOS;61;0;0;0;Concejales;2
4;202305;;;;;;AKELARRE;61;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN VECINAL EL TORO;61;0;0;0;Concejales;1
4;202305;;;;;;MONTANUY FREE - CHUNTEMOS PEL CANVI;61;0;0;0;Concejales;1
4;202305;;;;;;VECINOS POR GURIEZO;61;0;0;0;Concejales;0
4;202305;;;;;;POR EL REINO DE GRANADA;61;0;0;0;Concejales;0
4;202305;;;;;;LES PILES PEL FUTUR;60;0;0;0;Concejales;5
4;202305;;;;;;SOM JAFRE;60;0;0;0;Concejales;2
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE LUJAR;60;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTES-TARDAJOS;60;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN DE ELECTORES INDEPENDIENTE JADRAQUEÑA;60;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION POPULAR BASANDÍA-BASANDIA HERRI HAUTAGAITZA;59;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE ESPRONCEDA;59;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION VECIÑAL INDEPENDIENTE DE ELECTORES (AVIDE);59;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTES POR AMUSCO Y VALDESPINA;59;0;0;0;Concejales;1
4;202305;;;;;;SOMOS SOCOVOS-POR MI REGION;59;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES ORGANIZADOS DE O BOLO AVANZA;59;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO LIBERTARIO;59;0;0;0;Concejales;0
4;202305;;;;;;ADELANTE QUINTANILLA;58;0;0;0;Concejales;4
4;202305;;;;;;INDEPENDENTS PER BESORA;58;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION CASTROVERDE DE CERRATO;58;0;0;0;Concejales;3
4;202305;;;;;;PER ESTELLENCS;58;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION INDEPENDIENTE POR LOS NAVALUCILLOS;58;0;0;0;Concejales;0
4;202305;;;;;;CONTIGO P.I.N.O;58;0;0;0;Concejales;0
4;202305;;;;;;HERRIA BIZIRIK TALDEA;58;0;0;0;Concejales;0
4;202305;;;;;;ORBELA;57;0;0;0;Concejales;5
4;202305;;;;;;TRABAJEMOS POR CASAS ALTAS;57;0;0;0;Concejales;4
4;202305;;;;;;VECINOS POR VILLAFRANCA;57;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES GRUPO INDEPENDIENTE DE SAN MIGUEL DEL VALLE;57;0;0;0;Concejales;4
4;202305;;;;;;PARTIDO INDEPENDIENTES ZAGURRIANO;57;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDIENTES POR SAN ROMAN, VADILLOS Y VELILLA;57;0;0;0;Concejales;3
4;202305;;;;;;POR EL PUEBLO;57;0;0;0;Concejales;1
4;202305;;;;;;RESPIRA OJEN;57;0;0;0;Concejales;0
4;202305;;;;;;CALPE DESPIERTA;57;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE SAN MIGUEL;56;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES POPULAR MUNICIPIO DE VILLABRAZ;56;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN DE ELECTORES ADELANTE VILLAMALUR;56;0;0;0;Concejales;2
4;202305;;;;;;INDEPENDIENTES POR MONTEJO;56;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES VECINOS POR CABEZON DE LIEBANA;56;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORES INDEPENDIENTES SAN CRISTOBAL;55;0;0;0;Concejales;5
4;202305;;;;;;TOTES LES LLOSSES;55;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES POR LOS PUEBLOS UNIDOS;55;0;0;0;Concejales;2
4;202305;;;;;;POR ALCALA;55;0;0;0;Concejales;2
4;202305;;;;;;UNZUÉ-UNTZUE 2;55;0;0;0;Concejales;2
4;202305;;;;;;ARCIN;55;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES OLULA DE CASTRO;55;0;0;0;Concejales;2
4;202305;;;;;;VIVE CADRETE 2023;55;0;0;0;Concejales;0
4;202305;;;;;;NUEVA DAYA NUEVA;55;0;0;0;Concejales;0
4;202305;;;;;;UNION RURAL TORRECILLANA;55;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES POR CORDOVILLA LA REAL;54;0;0;0;Concejales;3
4;202305;;;;;;LA SAL DE COLLADO (INICIATIVA DE PEPA);54;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES PARA EL PROGRESO DE BUITRAGO;54;0;0;0;Concejales;0
4;202305;;;;;;ASOCIACION RURAL IZAGAONDOA (ARIZA);53;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION ELECTORAL IBIECA;53;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES ASTORITO;53;0;0;0;Concejales;2
4;202305;;;;;;JOVENES POR MELGAR;53;0;0;0;Concejales;1
4;202305;;;;;;VIVE GUESALAZ-GESALATZ BIZI;52;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORAL SOMOS LUCILLOS;52;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN ELECTORAL INDEPENDIENTE LEGARDA;51;0;0;0;Concejales;5
4;202305;;;;;;AGEREGI;51;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES DE MIRONCILLO;51;0;0;0;Concejales;2
4;202305;;;;;;POR VILLAVEZA;51;0;0;0;Concejales;1
4;202305;;;;;;MOVIMIENTO CORRIENTE ROJA;51;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDENTS PER BAGÀ;51;0;0;0;Concejales;0
4;202305;;;;;;PEÑISCOLA LIBRE Y PRÓSPERA;51;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES TORRALBA VIVA;51;0;0;0;Concejales;0
4;202305;;;;;;VECINDARIO DE GALLIPIENZO;50;0;0;0;Concejales;5
4;202305;;;;;;PELAHUSTAN EXISTE;50;0;0;0;Concejales;1
4;202305;;;;;;HACEMOSPUEBLO;50;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES VILLA DE GRIJALBA;49;0;0;0;Concejales;4
4;202305;;;;;;JUNTOS POR PEDROSA;49;0;0;0;Concejales;2
4;202305;;;;;;POBLE SOM;49;0;0;0;Concejales;1
4;202305;;;;;;SOLO PERNIA;49;0;0;0;Concejales;1
4;202305;;;;;;ARAKALDOKO TALDEA;48;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION ELIBIDEA;48;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES VILLAVERDE CRECE;48;0;0;0;Concejales;4
4;202305;;;;;;CANDIDATURA INDEPENDIENTE;48;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN DE VECINOS DE LOBRAS, TIMAR Y LOS CORTIJOS;48;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES ALMENERA;48;0;0;0;Concejales;2
4;202305;;;;;;MES PALAU;48;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN DE ELECTORES SI-EMPRE ARIJA;47;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES SAN ANDRES;47;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACIÓ D'ELECTORS PALAU DE SANTA EULÀLIA;47;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES'VECINOS DE PAREDES';47;0;0;0;Concejales;3
4;202305;;;;;;RENACERVERA;47;0;0;0;Concejales;1
4;202305;;;;;;ALTERNATIVA LIEDENENSE;47;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE ENGUIDANOS;47;0;0;0;Concejales;1
4;202305;;;;;;HERRI AIERRIZ;46;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE TULEBRAS;46;0;0;0;Concejales;4
4;202305;;;;;;POR ADRADOS;46;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE FUENTELAHIGUERA;46;0;0;0;Concejales;3
4;202305;;;;;;CON TODOS - EN TOTS;46;0;0;0;Concejales;2
4;202305;;;;;;POBLE VIU SORA;46;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDENTS PER CONESA;45;0;0;0;Concejales;4
4;202305;;;;;;CONCEJO ABIERTO LA ACEBEDA;45;0;0;0;Concejales;2
4;202305;;;;;;JUNTOS POR CARRASCOSA DE HARO;45;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES AMIGOS DE BENAFER;45;0;0;0;Concejales;1
4;202305;;;;;;CANDIDATURA INDEPENDIENTE LA CHORRERA;45;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORES ESPEJA;45;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTE POR VILLAMARTIN;45;0;0;0;Concejales;1
4;202305;;;;;;UNIDAD DE CENTRO;45;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE NUEVO MORENTIN;44;0;0;0;Concejales;4
4;202305;;;;;;PARA LUQUIN;44;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES PROGRESISTAS POR REDECILLA DEL CAMINO;44;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE LAYANA;44;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN DE ELECTORES 'PUEBLOS CON FUTURO';44;0;0;0;Concejales;1
4;202305;;;;;;MOJACAR NUEVA;44;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DEL VALLE DE LANA;43;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION ELECTORAL INDEPENDIENTE VIRGEN DE ARBURUA;43;0;0;0;Concejales;3
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE HONTORIA DE LA CANTERA;43;0;0;0;Concejales;2
4;202305;;;;;;SÓMOS BÁRBOLES;43;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES POR BEADE;43;0;0;0;Concejales;1
4;202305;;;;;;ILLANO ADELANTE;43;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES TODOS CERCEDILLA;43;0;0;0;Concejales;0
4;202305;;;;;;CONDADO PARA TODOS;43;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES POR EL CAMBIO;42;0;0;0;Concejales;3
4;202305;;;;;;SANTA CECÍLIA INDEPENDENT;42;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES NAVA LA BELLA;42;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION SOBANA ORGANIZADA BUSCANDO ALTERNATIVAS;42;0;0;0;Concejales;0
4;202305;;;;;;VEGA DE ESPINAREDA EXISTE;42;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE SAN FRANCISCO JAVIER;41;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION DE ELECTORES CIRUELOS DE CERVERA;41;0;0;0;Concejales;2
4;202305;;;;;;ADELANTE HERVIAS;41;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN DE ELECTORES ZANZALAETA;40;0;0;0;Concejales;5
4;202305;;;;;;PARTIDO INDEPENDIENTE LINARES;40;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN POR CASTAÑO;40;0;0;0;Concejales;2
4;202305;;;;;;PER SALDES;40;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION INDEPENDIENTE HORNILLOS DE CERRATO;40;0;0;0;Concejales;1
4;202305;;;;;;JUNTOS POR HONTALBILLA;40;0;0;0;Concejales;1
4;202305;;;;;;RASCAFRIA ENTRE TODOS;40;0;0;0;Concejales;0
4;202305;;;;;;IZQUIERDA POR ALMERÍA;40;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO DE LOS PERJUDICADOS POR LAS PREFERENTES;40;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES COTANES DEL MONTE;39;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE VALDEPRADO DEL RIO;39;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE MUES;39;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION CUMBREÑA INDENPENDENTE;39;0;0;0;Concejales;0
4;202305;;;;;;ARRILUZE;38;0;0;0;Concejales;5
4;202305;;;;;;INDEPENDIENTES ALFOZ DE SANTA GADEA;38;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION INDEPENDIENTE EL ENCINEDO;38;0;0;0;Concejales;3
4;202305;;;;;;POLAVIEJA;38;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE POR LABAJOS;38;0;0;0;Concejales;2
4;202305;;;;;;CANDIDATURA INDEPENDIENTE POR SANGARREN;38;0;0;0;Concejales;1
4;202305;;;;;;FUENTES PROGRESO Y LIBERTAD;38;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN DE ELECTORES 'IDOIA';37;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACION INDEPENDIENTE EL CASTILLO;37;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACIÓN DE ELECTORES DE ALMADRONES;37;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES DE PRADO;37;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE ARNABA;37;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION ELECTORAL INDEPENDIENTE DE CONSTANZANA;37;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES LA HIRUELA;37;0;0;0;Concejales;2
4;202305;;;;;;JUNTOS POR ANDILLA;37;0;0;0;Concejales;1
4;202305;;;;;;CONTIGO HINOJAL;37;0;0;0;Concejales;1
4;202305;;;;;;VIU VILLORES;37;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTES POR SEBULCOR;37;0;0;0;Concejales;1
4;202305;;;;;;VEÏNS DE MARGANELL;37;0;0;0;Concejales;1
4;202305;;;;;;MELGAR;36;0;0;0;Concejales;4
4;202305;;;;;;AGRUPACION DE ELECTORES DE VALDEGRUDAS;36;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN DE ELECTORES INDEPENDIENTES POR SEDILES;36;0;0;0;Concejales;1
4;202305;;;;;;CONFLUENCIA DE AMIGOS DE IGUALEJA ME IMPORTA;36;0;0;0;Concejales;0
4;202305;;;;;;ADELANTE BERCIAL;36;0;0;0;Concejales;0
4;202305;;;;;;TANTADI;35;0;0;0;Concejales;5
4;202305;;;;;;INDEPENDENTS PER SOBREMUNT;35;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE LERGA;35;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES AUSEJO DE LA SIERRA 2023;35;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓ D'ELECTORS D'HERBERS;35;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION VALLERUELA DE PEDRAZA;35;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACIÓN DE ELECTORES DE MOZOTA;35;0;0;0;Concejales;1
4;202305;;;;;;SALVATIERRA INDEPENDIENTE;35;0;0;0;Concejales;1
4;202305;;;;;;ESTADO ARAGONES;35;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE URROA;35;0;0;0;Concejales;0
4;202305;;;;;;GOR EXISTE;35;0;0;0;Concejales;0
4;202305;;;;;;ADELANTE ARELLANO;34;0;0;0;Concejales;5
4;202305;;;;;;CASTILLEJO DE ROBLEDO SIGLO XXI;34;0;0;0;Concejales;3
4;202305;;;;;;PUEBLA, TRADICION Y FUTURO;34;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION LOCAL DE IGLESIAS;34;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES DE REBOLLO;34;0;0;0;Concejales;2
4;202305;;;;;;POR LUQUIN;34;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE LOKIZ;34;0;0;0;Concejales;0
4;202305;;;;;;ANTONIO MACIAN MACIAN;34;0;0;0;Concejales;0
4;202305;;;;;;MONFORTE GANA;34;0;0;0;Concejales;0
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE MADERUELO;34;0;0;0;Concejales;0
4;202305;;;;;;CANDIDATURA POPULAR ERROTABIDEA;33;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES POR VALVENI;33;0;0;0;Concejales;2
4;202305;;;;;;TRABADELO BIERZO OESTE;33;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION ELECTORAL ARETA;33;0;0;0;Concejales;1
4;202305;;;;;;GRUPO DE ELECTORES FUTURO;33;0;0;0;Concejales;0
4;202305;;;;;;UNIDOS POR MAZAGON;33;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN DE ELECTORES 'SOBRETODO TORRIJO';33;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN ELECTORAL LARRAONA;32;0;0;0;Concejales;5
4;202305;;;;;;AGRUPACIÓN DE ELECTORES INDEPENDIENTES POR VIANA;32;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION DE ELECTORES PEÑAMORA;32;0;0;0;Concejales;1
4;202305;;;;;;ACORD PER MARGANELL- APM;32;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES ARRIBA MASEGOSO;32;0;0;0;Concejales;1
4;202305;;;;;;RENAIXENÇA NACIONAL CATALANA;32;0;0;0;Concejales;0
4;202305;;;;;;VICTOR IZQUIERDO PERLADO;32;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES DE VILLALBA DE GUARDO;32;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION RURAL;32;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓ D'ELECTORS 'RECUPEREM EL SENY, RECUPEREM LA DIGNITAT';32;0;0;0;Concejales;0
4;202305;;;;;;CANDIDATURA CALAHORREÑA L.C.;32;0;0;0;Concejales;0
4;202305;;;;;;BIHURGUNE;31;0;0;0;Concejales;3
4;202305;;;;;;XUNT@S X AGOLADA;31;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES POR ABAIGAR;30;0;0;0;Concejales;2
4;202305;;;;;;VECINOS POR VALDEARCOS;30;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE AGUILAR DE CODES;30;0;0;0;Concejales;2
4;202305;;;;;;CONESA EN POSITIU;30;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIONES DE ELECTORES PORTILLENSES;30;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES UNITS PER BOTARELL;30;0;0;0;Concejales;0
4;202305;;;;;;PARTIDO RENOVADOR ARTIES-GAROS;30;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION DE ELECTORES POR TI PERALEJOS;29;0;0;0;Concejales;1
4;202305;;;;;;AYTAMOS YERNES Y TAMEZA;29;0;0;0;Concejales;1
4;202305;;;;;;SANTERVAS DECIDE;29;0;0;0;Concejales;1
4;202305;;;;;;DESPIERTA. PARTIDO SOCIO-POLÍTICO CONSTITUCIONALISTA;29;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION ELECTORAL INDEPENDIENTE;29;0;0;0;Concejales;0
4;202305;;;;;;ILUSION DEMOCRATICA;29;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE ELECTORES DE BERROCALEJO DE ARAGONA;28;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTES POR CAMPOLARA;28;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES DE FUENTELVIEJO;28;0;0;0;Concejales;2
4;202305;;;;;;SOMOS TORRALBA DEL PINAR;28;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES MORONTA-ESCUERNAVACAS;28;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE CIUDADANOS DE NOJA;28;0;0;0;Concejales;0
4;202305;;;;;;DEMÒCRATES PER CABRA;28;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE ATATXABAL;27;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDIENTES POR CHERCOS;27;0;0;0;Concejales;1
4;202305;;;;;;UNION POR TULEBRAS;27;0;0;0;Concejales;1
4;202305;;;;;;PROGRÉS DE MUNTANYA;27;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION VECINAL AMEYUGO;27;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE ZALDAÑA;27;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES POR MONDARIZ BALNEARIO;27;0;0;0;Concejales;0
4;202305;;;;;;OIZKO ALKARTASUNA;26;0;0;0;Concejales;4
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE MUNILLA CON LAS ALDEAS;26;0;0;0;Concejales;2
4;202305;;;;;;NEILA VIVA;26;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE OTXANDA;26;0;0;0;Concejales;1
4;202305;;;;;;ANDAGOSTES;26;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓN INDEPENDIENTE DE ELECTORESDE RENIEBLAS;25;0;0;0;Concejales;2
4;202305;;;;;;LA SERREZUELA;25;0;0;0;Concejales;2
4;202305;;;;;;UNDUES ACTIVO;25;0;0;0;Concejales;2
4;202305;;;;;;VECINOS POR RETAMOSO;25;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACIÓN DE ELECTORES LA BELLIDA;25;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE MONTEJURADO;25;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES DE SAN MIGUEL DE CORNEJA;25;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION DE ELECTORES INDEPENDIENTES DE CORBILLOS DE LOS OTEROS;25;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACIÓ VEÏNS DE XERESA;25;0;0;0;Concejales;0
4;202305;;;;;;SAIDOIRO POR MONDARIZ BALNEARIO;25;0;0;0;Concejales;0
4;202305;;;;;;RASILLO Y TRANSPARENCIA;25;0;0;0;Concejales;0
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE OCO;24;0;0;0;Concejales;3
4;202305;;;;;;VECINOS INDEPENDIENTES DE VILLAGALIJO;24;0;0;0;Concejales;2
4;202305;;;;;;HUERTANOSUNE;24;0;0;0;Concejales;1
4;202305;;;;;;POR NUESTRO PUEBLO;24;0;0;0;Concejales;1
4;202305;;;;;;PEDRAZA EN MOVIMIENTO;24;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTE;24;0;0;0;Concejales;0
4;202305;;;;;;INDEPENDIENTES DE MEDIANA DE VOLTOYA;24;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION ELECTORAL INDEPENDIENTE DE VILLERIAS DE CAMPOS;23;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION INDEPENDIENTE TRABAJANDO POR EL PUEBLO;23;0;0;0;Concejales;1
4;202305;;;;;;PARTIDO INDEPENDIENTE FUENTEPIÑEL;23;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION IDEPENDIENTE CARATAUNAS 2023;23;0;0;0;Concejales;0
4;202305;;;;;;JOVENES POR HONTORIA;23;0;0;0;Concejales;0
4;202305;;;;;;POR UN BARAJAS ACTUAL;23;0;0;0;Concejales;0
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE ARIA;22;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION ELECTORAL MIRAFUENTES-ITURRIAGA;22;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACION INDEPENDIENTE ESPARAZ;22;0;0;0;Concejales;2
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE OLEJUA;22;0;0;0;Concejales;2
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE TREVAGO;22;0;0;0;Concejales;2
4;202305;;;;;;INDEPENDIENTES POR DIOS LE GUARDE;22;0;0;0;Concejales;1
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE NAVALPERAL DE TORMES;22;0;0;0;Concejales;1
4;202305;;;;;;INDEPENDIENTE CAÑADA JUNCOSA;22;0;0;0;Concejales;0
4;202305;;;;;;CANDIDATURA UNITARIA DE ZUÑIGA;21;0;0;0;Concejales;3
4;202305;;;;;;INDEPENDIENTES DE EL BUSTO;21;0;0;0;Concejales;3
4;202305;;;;;;AGRUPACIÓN DE ELECTORES DE VALDEGEÑA;21;0;0;0;Concejales;3
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE GALLEGOS DE SOBRINOS;21;0;0;0;Concejales;2
4;202305;;;;;;AGRUPACION DE ELECTORES RUEDA DE LA SIERRA;21;0;0;0;Concejales;1
4;202305;;;;;;CANDIDATURA INDEPENDIENTE DE GALLEGOS DE ALTAMIROS;21;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION INDEPENDIENTE DE ONCALA Y PEDANIAS;21;0;0;0;Concejales;1
4;202305;;;;;;AGRUPACION LA MATILLA;21;0;0;0;Concejales;1
